topic,link,domain,published_date,title,lang
ENTERTAINMENT,https://www.thejakartapost.com/life/2020/08/14/michael-jordans-sneakers-sell-for-615000-new-record.html,thejakartapost.com,2020-08-14 05:49:00,"Michael Jordan's sneakers sell for $615,000, new record - The Jakarta Post",en
SCIENCE,https://www.slashgear.com/one-of-nasas-oldest-mars-spacecraft-spies-a-dusty-dark-avalanche-17633889/,slashgear.com,2020-08-17 21:39:00,"One of NASA’s oldest Mars spacecraft spies a dusty, dark avalanche",en
HEALTH,https://upnewsinfo.com/2020/08/03/the-biggest-monster-is-spreading-and-its-not-the-coronavirus/,upnewsinfo.com,2020-08-03 16:17:00,'The Biggest Monster' Is Spreading. And It's Not the Coronavirus.,en
WORLD,https://www.9news.com.au/world/scotland-train-derails-stonehaven-aberdeenshire-emergency-services-called-crash-site-uk-news/ba91b5f6-a02e-47e3-ab78-798be1a700d0,9news.com.au,2020-08-12 20:13:00,Queen expresses 'great sadness' after train derails and kills three close to her Scottish home,en
WORLD,https://www.hospitalitynet.org/news/4100073.html,hospitalitynet.org,2020-08-09 16:52:30,WTTC reveals Sri Lanka and Grenada as latest recipients of WTTC Safe Travels stamp for safety protocols,en
SPORTS,https://www.sfgate.com/sports/golf/article/Bryson-DeChambeau-driver-broke-PGA-Championship-SF-15465318.php,sfgate.com,2020-08-06 23:20:00,Local rule saves Bryson DeChambeau after he breaks driver during PGA Championship,en
HEALTH,https://www.independent.ie/irish-news/anger-over-hse-testing-speed-after-five-cases-in-same-creche-39440059.html,independent.ie,2020-08-11 01:30:00,Anger over HSE testing speed after five cases in same creche,en
SCIENCE,https://clicklancashire.com/2020/08/11/nasa-maps-beirut-blast-damage-in-high-precision-image.html,clicklancashire.com,2020-08-10 23:48:24,NASA maps Beirut blast damage in high-precision image,en
BUSINESS,https://www.globenewswire.com/news-release/2020/08/10/2075410/0/en/Canadian-Natural-Resources-Limited-Announces-Acquisition-of-Painted-Pony-Energy-Ltd.html,globenewswire.com,2020-08-10 09:00:00,Canadian Natural Resources Limited Announces Acquisition of Painted Pony Energy Ltd.,en
TECHNOLOGY,https://www.irishnews.com/magazine/technology/2020/08/12/news/microsoft-s-surface-duo-foldable-phone-will-launch-in-the-us-in-september-2034060/,irishnews.com,2020-08-12 14:22:37,Microsoft's Surface Duo foldable phone will launch in the US in September,en
ENTERTAINMENT,https://www.geo.tv/latest/302037-rhea-chakraborty-shares-sushant-singhs-message-where-questioned-his-sisters-behavior,geo.tv,2020-08-10 04:02:00,Rhea Chakraborty shares Sushant Singhs message where questioned his sisters behavior,en
TECHNOLOGY,https://www.tomsguide.com/news/ztes-new-phone-beats-galaxy-note-20-and-iphone-12-with-this-key-feature,tomsguide.com,2020-08-12 16:29:00,Forget iPhone 12 — this Android phone has the upgrade you’ve been waiting for,en
TECHNOLOGY,https://www.gsmarena.com/vivo_s1_prime_specs_price-news-44723.php,gsmarena.com,2020-08-13 05:53:01,vivo S1 Prime goes official with Snapdragon 665 SoC and 48MP quad camera news,en
SPORTS,https://www.khmertimeskh.com/50755080/pacers-hold-off-rockets-despite-hardens-45-points/,khmertimeskh.com,2020-08-13 18:04:00,Pacers hold off Rockets despite Harden's 45 points,en
NATION,https://www.thenews.com.pk/latest/701444-portions-of-islamabad-airports-roof-fall-due-to-rain-again,thenews.com.pk,2020-08-16 12:52:00,Portions of Islamabad airports roof fall once more due to rain,en
TECHNOLOGY,https://www.zdnet.com/article/elon-musks-spacex-we-now-want-to-bring-starlink-internet-from-space-to-5-million-in-us/,zdnet.com,2020-08-04 10:18:00,Elon Musk's SpaceX: We now want to bring Starlink internet from space to 5 million in US,en
HEALTH,https://www.cnn.com/2020/08/08/health/us-coronavirus-saturday/index.html,cnn.com,2020-08-08 06:45:00,"Americans are moving around too much and taking coronavirus with them, expert says",en
TECHNOLOGY,https://www.xda-developers.com/download-xiaomi-redmi-8-8a-android-10-update-miui-11-stable-beta-builds/,xda-developers.com,2020-08-05 13:31:00,Download: Xiaomi Redmi 8 and Redmi 8A get Android 10 update with MIUI 11 stable-beta builds,en
TECHNOLOGY,https://www.nintendolife.com/news/2020/08/japanese_charts_animal_crossing_has_to_settle_for_second_while_switch_takes_seven_of_top_ten,nintendolife.com,2020-08-07 09:45:00,Japanese Charts: Animal Crossing Has To Settle For Second While Switch Takes Seven Of Top Ten,en
TECHNOLOGY,https://www.headstuff.org/entertainment/gaming/war-in-a-time-of-games-call-of-duty/,headstuff.org,2020-08-17 13:05:00,War in a Time of Games: How Call of Duty Weaponized an Entire Generation,en
ENTERTAINMENT,https://www.upi.com/Entertainment_News/TV/2020/08/05/Jesse-Eisenberg-says-he-is-anxiety-free-since-pandemic-started/2581596628946/,upi.com,2020-08-05 13:01:59,Jesse Eisenberg says he is 'anxiety-free' since pandemic started,en
TECHNOLOGY,https://www.reportdoor.com/sonys-noise-canceling-wf-1000xm3-wireless-earbuds-are-cheaper-than-ever/,reportdoor.com,2020-08-07 14:58:09,Sony's noise-canceling WF-1000XM3 wireless earbuds are cheaper than ever,en
NATION,https://www.ghanaweb.com/GhanaHomePage/features/Is-the-NDC-in-support-of-Kwamena-Ahwoi-s-perilous-and-perfidious-enterprise-against-Rawlings-1027486,ghanaweb.com,2020-08-06 16:51:36,Is the NDC in support of Kwamena Ahwoi's perilous and perfidious enterprise against Rawlings?,en
SPORTS,https://www.birminghammail.co.uk/sport/football/transfer-news/wolves-enquire-barcelona-midfielder-who-18727372,birminghammail.co.uk,2020-08-06 13:18:00,Wolves enquire about Barcelona midfielder who 'wants' move - report,en
TECHNOLOGY,https://kotaku.com/en-masse-entertainment-is-shutting-down-1844755092,kotaku.com,2020-08-17 22:00:00,Tera Publisher En Masse Is Shutting Down,en
BUSINESS,https://www.cbc.ca/news/canada/prince-edward-island/pei-electricity-outage-august-14-1.5686145,cbc.ca,2020-08-14 16:26:00,Lightning cause of massive P.E.I. power outage,en
NATION,https://www.peacefmonline.com/pages/local/education/202008/423273.php,peacefmonline.com,2020-08-12 16:20:29,OKESS Student Commits Suicide | Education | Peacefmonline.com,en
WORLD,https://www.scmp.com/news/hong-kong/hong-kong-economy/article/3096665/national-security-law-hong-kongs-financial,scmp.com,2020-08-09 14:52:34,Hong Kong’s financial institutions gripped by anxiety over US sanctions,en
WORLD,https://www.theguardian.com/world/2020/aug/14/eu-considers-sanctions-after-crackdown-on-protests-in-belarus,theguardian.com,2020-08-14 13:51:00,EU considers sanctions after crackdown on protests in Belarus,en
SPORTS,https://www.nbcsports.com/philadelphia/76ers/sixers-injury-update-ben-simmons-left-knee-injury-clean-mri,nbcsports.com,2020-08-06 02:04:08,Report: MRI clean on Simmons' knee,en
TECHNOLOGY,https://gizmodo.com/sony-has-practically-perfected-noise-canceling-wireless-1844619537,gizmodo.com,2020-08-06 15:00:00,Sony Has Practically Perfected Noise Canceling Wireless Headphones,en
BUSINESS,https://www.moneycontrol.com/news/business/earnings/bank-of-baroda-posts-q1-loss-at-rs-864-crore-hit-by-provisioning-on-standard-accounts-5677431.html,moneycontrol.com,2020-08-10 12:53:00,Bank of Baroda posts Q1 loss at Rs 864 crore hit by provisioning on standard accounts,en
TECHNOLOGY,https://www.xda-developers.com/oneplus-hydrogenos-11-comes-with-redesigned-weather-app-always-on-display-and-more/,xda-developers.com,2020-08-10 12:10:00,"OnePlus’ HydrogenOS 11 comes with redesigned Weather app, Always-On Display, and more",en
HEALTH,https://www.breakingnews.ie/world/research-failed-to-show-benefits-of-reducing-bad-cholesterol-study-1013114.html,breakingnews.ie,2020-08-03 22:30:00,Research failed to show benefits of reducing bad cholesterol - study,en
WORLD,https://indianexpress.com/article/jobs/upsc-ies-2020-notification-released-check-details-upsc-gov-in-6550482/,indianexpress.com,2020-08-11 13:42:32,"UPSC IES 2020 notification released, check details",en
TECHNOLOGY,https://www.theverge.com/2020/8/5/21355777/samsung-android-os-update-promise-galaxy-phones-3-generations,theverge.com,2020-08-05 18:03:43,Samsung guarantees three ‘generations’ of Android OS updates for some Galaxy phones,en
WORLD,https://www.express.co.uk/news/world/1323444/ireland-coronavirus-news-tourism-latest-Michael-Cawley-resignation-italy-holiday,express.co.uk,2020-08-16 09:42:00,Ireland tourism boss left red-faced as he's caught ignoring country's OWN travel advice,en
TECHNOLOGY,https://www.techradar.com/news/grab-big-savings-on-xbox-game-deals-with-microsofts-ultimate-sale,techradar.com,2020-08-17 17:14:00,Grab big savings on Xbox game deals with Microsoft's Ultimate Sale,en
TECHNOLOGY,https://www.gsmarena.com/newscomm-44654.php,gsmarena.com,2020-08-09 14:40:42,Flashback: the Samsung Galaxy Note II writes an even better story than the first one - comments,en
WORLD,https://www.greenocktelegraph.co.uk/news/national-news/18626063.spike-sheep-rustling-height-coronavirus-pandemic---report/,greenocktelegraph.co.uk,2020-08-03 23:01:00,Spike in sheep rustling at height of coronavirus pandemic – report,en
NATION,https://allafrica.com/stories/202008050299.html,allafrica.com,2020-08-05 08:56:55,Namibia: Corona Derails Another Murder Trial,en
HEALTH,https://www.bustle.com/life/things-to-help-you-sleep,bustle.com,2020-08-15 12:00:00,28 Things To Help You Sleep Better,en
ENTERTAINMENT,https://www.rollingstone.com/music/music-features/listen-to-this-hip-hop-bluegrass-rendering-of-this-land-is-your-land-1044547/,rollingstone.com,2020-08-15 16:00:00,Listen to This Hip-Hop/Bluegrass Rendering of ‘This Land Is Your Land’,en
TECHNOLOGY,https://www.tomsguide.com/news/samsung-galaxy-buds-live-price-release-date-specs,tomsguide.com,2020-08-05 14:02:00,Samsung Galaxy Buds Live take on AirPods Pro with ANC for just $169,en
ENTERTAINMENT,https://www.ghgossip.com/ned-blood-too-strong-nigerians-give-final-verdict-on-who-regina-daniels-son-really-looks-like/,ghgossip.com,2020-08-08 10:29:00,"Regina Daniels VS Ned Nwoko- Nigerians Give Final VERDICT On Who Their Son, Munir, Really Looks Like",en
NATION,https://www.stuff.co.nz/national/122415368/southland-family-celebrates-daughters-ethiopian-wedding,stuff.co.nz,2020-08-12 02:12:00,Southland family celebrates daughter's Ethiopian wedding,en
BUSINESS,https://www.livemint.com/money/personal-finance/how-the-additional-debt-fund-disclosures-can-help-investors-11597162057058.html,livemint.com,2020-08-11 16:27:58,How the additional debt fund disclosures can help investors,en
BUSINESS,https://www.smh.com.au/business/companies/it-would-be-unthinkable-crown-resorts-credibility-in-the-crosshairs-20200806-p55j7x.html,smh.com.au,2020-08-07 14:15:00,'It would be unthinkable': Crown Resorts' credibility in the crosshairs,en
NATION,https://www.chicagotribune.com/news/breaking/ct-charges-death-10-year-old-girl-20200805-qimbam3dezhjfi3tpi2xnrtr5q-story.html,chicagotribune.com,2020-08-05 17:11:00,Murder charges filed in death of 10-year-old girl hit by gang gunfire while playing inside Logan Square home,en
ENTERTAINMENT,https://bigbrothernetwork.com/big-brother-22-spoilers-week-1-veto-ceremony-results/,bigbrothernetwork.com,2020-08-10 20:56:39,'Big Brother 22' Spoilers: Week 1 Veto Ceremony Results,en
ENTERTAINMENT,https://www.hollywoodreporter.com/news/cinemark-not-game-amc-universal-film-window-deal-ceo-says-1305826,hollywoodreporter.com,2020-08-04 13:11:58,"Cinemark Not Game for AMC-Universal Film Window Deal, CEO Says",en
SPORTS,https://www.express.co.uk/sport/football/1319111/Chelsea-transfer-news-Hakim-Ziyech-Timo-Werner-key-transfer,express.co.uk,2020-08-05 16:28:12,Exciting verdict given on Chelsea signings Ziyech and Werner as key transfers identified,en
SPORTS,https://www.manchestereveningnews.co.uk/sport/football/football-news/man-city-champions-league-squad-18748537,manchestereveningnews.co.uk,2020-08-11 09:04:00,"Man City morning headlines as Champions League squad confirmed, Leeds loan deal done",en
TECHNOLOGY,https://www.tomsguide.com/news/usernames-and-passwords-for-900-vpn-servers-posted-online-in-big-data-breach,tomsguide.com,2020-08-05 20:32:00,VPN security alert: 900 servers hit by huge data breach,en
NATION,https://www.modernghana.com/lifestyle/14358/meet-11-year-old-girl-barber-suzy-armah.html,modernghana.com,2020-08-08 19:10:14,Meet 11-Year-Old Girl Barber Suzy Armah,en
SCIENCE,https://www.thesun.ie/tech/5779672/galaxy-looks-like-milky-way-early-universe/,thesun.ie,2020-08-13 16:24:47,Young galaxy that looks JUST like Milky Way spotted by scientists ‘looking back in time’ to early universe,en
NATION,https://www.timeslive.co.za/politics/2020-08-07-fikile-mbalula-confident-new-raf-ceo-will-turn-the-agency-around/,timeslive.co.za,2020-08-07 13:51:00,Fikile Mbalula confident new RAF CEO will turn the agency around,en
WORLD,https://www.thecitizen.co.tz/news/WHO-raises-concern-over-rising-COVID-19-cases-in-Kenya/1840360-5608352-att9u3/index.html,thecitizen.co.tz,2020-08-13 08:42:04,WHO raises concern over rising COVID-19 cases in Kenya,en
BUSINESS,https://seekingalpha.com/news/3600563-strong-investor-demand-shopify-competitor-raises-216m-in-ipo,seekingalpha.com,2020-08-05 09:36:00,Strong investor demand as Shopify competitor raises $216M in IPO,en
NATION,https://punchng.com/truck-crushes-bride-to-be-to-death-in-lagos/,punchng.com,2020-08-14 00:58:00,Truck crushes bride-to-be to death in Lagos,en
NATION,https://www.timeslive.co.za/politics/2020-08-05-i-deny-everything-judge-accused-of-using-stall-tactics-tells-zondo-inquiry/,timeslive.co.za,2020-08-05 20:13:00,"'I deny everything,' judge accused of using stall tactics tells Zondo inquiry",en
ENTERTAINMENT,https://www.nottinghampost.com/whats-on/whats-on-news/nottingham-theatre-royal-panto-cancelled-4410642,nottinghampost.com,2020-08-10 10:04:00,Panto cancelled as uncertainty over theatres continues,en
WORLD,https://www.cnn.com/2020/08/11/us/five-things-august-11-trnd/index.html,cnn.com,2020-08-11 10:10:00,"5 things to know for August 11: Coronavirus, immigration, China, US election, Beirut",en
NATION,https://www.thejournal.ie/seamus-mccarney-missing-donegal-5174430-Aug2020/,thejournal.ie,2020-08-12 20:08:00,Gardaí renew appeal for information for missing 34-year-old Seamus McCarney,en
ENTERTAINMENT,https://www.geo.tv/latest/301814-anushka-sharma-reveals-army-kids-are-always-open-to-new-ideas-and-stories,geo.tv,2020-08-08 10:23:02,Anushka Sharma reveals ‘army kids are always open to new ideas and stories,en
SPORTS,https://www.dailymail.co.uk/sport/football/article-8591073/Chelsea-leading-fight-five-substitutions-rule-season.html,dailymail.co.uk,2020-08-04 07:53:36,Chelsea 'are leading the fight to keep five substitutions rule next season',en
TECHNOLOGY,https://economictimes.indiatimes.com/magazines/panache/netflix-rolls-out-new-playback-speed-feature-to-android-users/articleshow/77342221.cms,economictimes.indiatimes.com,2020-08-04 03:12:00,Netflix rolls out new playback speed feature to Android users,en
ENTERTAINMENT,https://www.dailymail.co.uk/tvshowbiz/article-8634685/Amber-Heard-hits-slammed-going-braless-visiting-Turkish-mosque.html,dailymail.co.uk,2020-08-17 09:00:38,Amber Heard hits back after being slammed for 'going braless' while visiting a Turkish mosque,en
BUSINESS,https://www.spglobal.com/platts/en/market-insights/latest-news/natural-gas/081120-henry-hub-price-rally-stems-retreat-in-haynesville-drilling-and-production,spglobal.com,2020-08-11 20:50:00,Henry Hub price rally stems retreat in Haynesville drilling and production,en
SPORTS,https://therookiewire.usatoday.com/2020/08/13/tacko-fall-boston-celtics-nba-disney-restart-highlights-stat-line/,therookiewire.usatoday.com,2020-08-13 19:04:14,Celtics' Tacko Fall saw his first bubble action in loss to Wizards,en
NATION,https://90xtra.com/2020/08/08/could-jokowis-household-grow-to-be-indonesias-newest-political-dynasty-90xtra/,90xtra.com,2020-08-08 19:47:05,Could Jokowi’s Household Grow to be Indonesia’s Newest Political Dynasty? – 90xtra,en
TECHNOLOGY,https://www.gamesradar.com/vampire-the-masquerade-bloodlines-2-delayed-now-releasing-in-2021/,gamesradar.com,2020-08-11 09:43:00,"Vampire: The Masquerade - Bloodlines 2 delayed, now releasing in 2021",en
ENTERTAINMENT,https://footwearnews.com/2020/fashion/celebrity-style/demi-lovato-max-ehrich-outfit-amina-muaddi-heels-1203035039/,footwearnews.com,2020-08-03 18:40:00,Demi Lovato Sparkles in Amina Muaddi Crystal Heels For Date Night With New Fiancé,en
SPORTS,https://www.football365.com/news/six-alternative-premier-league-poty-nominees,football365.com,2020-08-08 09:17:14,Six alternative Premier League POTY nominees,en
WORLD,https://africa.com/how-smart-investments-in-technology-can-beef-up-africas-economy/,africa.com,2020-08-16 03:00:56,How Smart Investments In Technology Can Beef Up Africa's Economy,en
TECHNOLOGY,https://www.theverge.com/2020/8/6/21358018/pubg-mobile-90fps-oneplus-timed-exclusive,theverge.com,2020-08-07 01:01:50,"PUBG Mobile now runs at 90fps in the US, but it’s exclusive to OnePlus for a month",en
SPORTS,https://www.goal.com/en-gh/news/shakava-abuya-and-otieno-kenyan-trio-win-zambia-title-with-nkana-/1ewan61cndeyv1s0ny0fkx9nw1,goal.com,2020-08-09 18:24:00,"Shakava, Abuya and Otieno: Kenyan trio win Zambia title with Nkana FC",en
